index,subject_idx,method,experiment,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVSD,HRV_CVNN,HRV_TINN,HRV_HTI,HRV_SDRMSSD,HRV_pNN20,HRV_pNN50,HRV_SDRMSSD,HRV_IQRNN,HRV_LF,HRV_HF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_SampEn,HRV_TP
10,0,Christov,maths,836.4225352112676,54.16802384905248,57.93809364343515,58.14420113505071,0.0692689295235223,0.06476155479882,164.0625,12.909090909090908,0.9349293434198132,77.46478873239437,35.91549295774648,0.9349293434198132,74.0,0.0450785684353028,0.0342150070933538,1.3175086684129085,0.5190641442594025,0.3939739879546107,-3.3750909272606187,41.11415890926891,64.67206027288144,0.63573293839394,2.3353749158170367,0.0868458531259574
11,0,Hamilton,maths,832.8111888111888,72.49836822339968,75.2116263113248,75.39642244450877,0.0903105377566876,0.0870525867056238,539.0625,11.0,0.9639250177001348,77.62237762237763,44.75524475524475,0.9639250177001348,72.0,0.0410912476160966,0.0501601101847954,0.819201701605357,0.416515858793001,0.508441154329601,-2.9925351859933085,53.31332158771776,76.17484841937733,0.6998809015569493,1.9605803388031071,0.0986547012523671
12,0,Pan_Tompkins,maths,835.5804195804196,75.9239252858322,109.92545489468225,110.30987854116177,0.1315558051849521,0.0908636960688437,234.375,15.88888888888889,0.6906855683114859,86.7132867132867,63.63636363636363,0.6906855683114859,106.0,0.0481201543759559,0.066952812969569,0.7187174405626127,0.350208842526574,0.4872691585895428,-2.703767191751963,78.0008631483199,73.49665887132711,1.0612844766845584,2.1785324443240666,0.1374041672642934
13,0,WQRS,maths,818.6268656716418,96.58855235348142,105.12978016095975,105.52723039349924,0.1284220987234594,0.1179884956184957,500.0,11.166666666666666,0.918755391722486,76.11940298507463,41.04477611940299,0.918755391722486,84.0,0.0625849852889827,0.0446648502680266,1.4012133683068486,0.47875765620764,0.3416736287537316,-3.1085684341673985,74.61902021107846,114.93055150865806,0.6492531292295869,1.5469175554527663,0.1307237272918707
14,0,Elgendi_et_al,walking,726.0122699386503,50.31922634418479,32.210725918512466,32.30558218463678,0.0443666412431767,0.0693090577497221,109.375,12.538461538461538,1.562188522900219,41.104294478527606,6.134969325153374,1.562188522900219,76.0,0.0292263277129398,0.0120277637846743,2.429905361974247,0.6895506714949927,0.2837767603157793,-4.420537652835335,22.84349623293599,67.3130135358214,0.3393622575043317,1.515286481310994,0.0423845975663763
15,0,Matched_filter,walking,722.4727272727273,104.13731341044812,126.0897860508196,126.46194318240566,0.1745253229513559,0.1441401308026637,421.875,12.692307692307692,0.8258980895445115,40.60606060606061,7.272727272727272,0.8258980895445115,76.0,0.0270030787059753,0.011486247754321,2.350905124418631,0.6801471480770951,0.2893128867738942,-4.466604806659389,89.42209758630692,115.23384807698888,0.7760054799746263,0.7363397350062011,0.0397018186172186
16,0,Wavelet_transform,walking,726.0613496932515,53.09270871932169,41.647551170729336,41.77246196155887,0.0573609257514185,0.0731242735090532,132.8125,10.1875,1.2748098562067731,50.920245398773,18.404907975460123,1.2748098562067731,72.0,0.031322314674956,0.0158992758265625,1.9700466245529664,0.6390617213858064,0.3243891354758261,-4.141481716292391,29.537591119875383,68.94512720374594,0.4284217365004809,1.5546296759391052,0.0490129726547125
17,0,Christov,walking,725.963190184049,49.86375134706452,31.27101762351006,31.362809114743285,0.0430752110387058,0.0686863356452313,85.9375,13.583333333333334,1.5945675944225153,39.87730061349693,6.134969325153374,1.5945675944225153,76.0,0.0438101116580917,0.0192145689092703,2.280046555556858,0.6819791118151669,0.2991075380250762,-3.952086490331737,22.17685500209424,66.85193717825872,0.3317309256568034,1.5202852070031276,0.0642396679005109
18,0,Hamilton,walking,723.5121951219512,60.82908650043194,57.96296681047644,58.10568166377325,0.0801133238683095,0.0840747217677221,382.8125,11.714285714285714,1.0494474290684075,53.65853658536586,24.390243902439025,1.0494474290684075,76.0,0.0282806582797223,0.0122936179556861,2.300434126199748,0.6596888921383962,0.2867671300061017,-4.398675016652366,41.08692152992089,69.78806709509296,0.5887384941316115,1.4322516622050183,0.0428696899655987
19,0,Pan_Tompkins,walking,720.7030303030303,77.38399849108721,90.87327010464736,91.15158310637366,0.1260897572006022,0.1073729334238402,429.6875,11.785714285714286,0.8515595224203306,71.51515151515152,53.333333333333336,0.8515595224203306,80.0,0.0302499708664438,0.0257424430643715,1.175101010840376,0.4640874860201582,0.3949341220362536,-3.659614168172377,64.45390253040595,88.03220609634882,0.7321627548429599,1.6059836775660128,0.0651816129020334
20,0,WQRS,walking,784.8421052631579,779.4147074327158,777.6394915434446,777.6176325910803,0.9908228500084124,0.9930847264767704,109.375,11.692307692307692,1.0022828263077892,38.81578947368421,5.263157894736842,1.0022828263077892,72.0,0.0134367979436268,0.0049608049109517,2.708592291940961,0.7068004568366116,0.2609475257459743,-5.30618727097752,549.8587011753821,558.1926748459312,0.985069718672232,0.0151829128087288,0.0190107374912647
21,0,Elgendi_et_al,hand_bike,682.919540229885,30.09703704841638,29.59768777096081,29.6830231924274,0.0433399339561987,0.0440711317738618,132.8125,7.909090909090909,1.0168712259322328,35.63218390804598,6.896551724137931,1.0168712259322328,35.0,0.0492714221945924,0.0270617999329155,1.8207001129537983,0.5205570949225813,0.2859103985433711,-3.609632142083704,20.989066985482975,37.08435467246687,0.5659817238525718,1.9560625205193316,0.0946513315737637
22,0,Matched_filter,hand_bike,671.056179775281,65.59047049954496,58.918309816545296,59.08335062875401,0.0877993699965262,0.0977421451084907,414.0625,7.739130434782608,1.1132442648775034,37.07865168539326,4.49438202247191,1.1132442648775034,36.0,0.0458313309302323,0.017442821945571,2.6275181317131637,0.6054623454591214,0.2304312720629467,-4.048827064785255,41.77823788481443,82.75570014520363,0.5048381901368738,0.933196206009182,0.0756964182396486
23,0,Wavelet_transform,hand_bike,678.75,57.51725207026398,69.4435022158301,69.61420688100664,0.102310868826269,0.0847399662177001,421.875,9.263157894736842,0.8282596677152114,75.0,42.61363636363637,0.8282596677152114,48.0,0.0485793310746493,0.0480232293812631,1.0115798479309093,0.4084994681483163,0.4038232562499769,-3.036070439695093,49.22467775248302,59.04969602788164,0.8336144140223937,1.9334099862910816,0.1189214059319445
24,0,Christov,hand_bike,678.9714285714285,46.68252135083957,46.23776632237719,46.36843493894452,0.0680997231645851,0.0687547654973651,382.8125,7.608695652173913,1.0096188692455748,33.14285714285714,5.142857142857142,1.0096188692455748,32.0,0.0470785118758285,0.0217226138512308,2.1672581485013542,0.5883616031292742,0.2714773980829753,-3.829401448098535,32.787434778334905,57.08094256741991,0.5744024766165825,1.2842807288157732,0.0800162886657382
25,0,Hamilton,hand_bike,680.64,43.590065302812384,52.49542946716913,52.6121443999031,0.0771265712669974,0.0640427616696232,343.75,7.608695652173913,0.8303592473716935,60.0,27.42857142857143,0.8303592473716935,44.0,0.0483199727043958,0.0262243280013294,1.8425628562129883,0.4810999228934583,0.2611036694195936,-3.641067749381586,37.20240407793733,40.95420564893013,0.9083903225189078,1.965095389776662,0.1004364590494779
26,0,Pan_Tompkins,hand_bike,679.1590909090909,66.26783513912292,93.55016988607925,93.81779777303416,0.1377441178926977,0.0975733609785299,390.625,13.538461538461538,0.7083668070279361,83.52272727272727,59.09090909090909,0.7083668070279361,80.0,0.0342945416521166,0.0475952469022325,0.7205455141888956,0.234360873687207,0.3252547813735578,-3.0450223777257186,66.33920100130064,66.31635382688998,1.0003445179520922,1.8478489358790984,0.1463321974891094
27,0,WQRS,hand_bike,730.3170731707318,692.0278706052586,693.8278635904431,693.8385841919061,0.9500364828910988,0.9475718095987576,367.1875,7.809523809523809,0.997405706689452,37.19512195121951,6.707317073170732,0.997405706689452,36.0,0.0070371112761874,0.001779342311334,3.954894587377854,0.590279134068372,0.1492528109225117,-6.3315114709702325,490.61796793096994,493.120609147752,0.9949248902391092,0.0162125879778224,0.0119216670047028
28,0,Elgendi_et_al,jogging,472.9561752988048,67.98571961605721,22.331323292630916,22.342922115844623,0.0472164747157015,0.1437463409228246,148.4375,7.171428571428572,3.0444107017380264,4.780876494023905,1.593625498007968,3.0444107017380264,60.0,0.0001114480562948,0.0001681540769138,0.6627734417164888,0.2678511973316648,0.4041368897310796,-8.690629874375723,15.798831739636617,93.69352688376972,0.1686224466631046,0.1389549184406683,0.0004160819791177
29,0,Matched_filter,jogging,473.9206349206349,123.14676264601064,151.27885125374723,151.5753127729944,0.3192071416748526,0.2598468046588294,179.6875,8.4,0.8140381925524454,11.507936507936508,5.952380952380952,0.8140381925524454,56.0,0.0001822386672682,0.0003375443171263,0.5398955278517268,0.3178254921955442,0.5886796163327911,-7.99381374626822,107.17993152225624,136.58587748477822,0.7847072735188225,0.1093539477138137,0.0005733922285759
30,0,Wavelet_transform,jogging,473.936507936508,75.27180453712292,52.19577000461342,52.28244226242977,0.1101324104190048,0.158822549596046,125.0,9.692307692307692,1.4421054528071888,69.84126984126983,39.285714285714285,1.4421054528071888,80.0,0.0001538319909596,0.0006451548093151,0.2384419812710464,0.0805454304966977,0.3377988643918313,-7.346020255525311,36.96926946075824,98.40921668363616,0.3756687707372598,1.531786978204034,0.0019098785618378
31,0,Christov,jogging,474.2380952380952,69.94595848730664,16.11512367794236,16.080355985038942,0.0339810821605371,0.147491226853443,62.5,7.875,4.340392285232378,15.873015873015872,1.1904761904761905,4.340392285232378,57.0,0.0001927130175179,0.0001440189457489,1.338108791977015,0.4471788230873875,0.3341871944707085,-8.845565699341629,11.37052876091472,96.45577993086631,0.1178833323318149,0.408619035988258,0.0004309529154072
32,0,Hamilton,jogging,473.936507936508,71.95524793706986,39.11205681177875,39.171408387493045,0.0825259420973294,0.1518246573794427,46.875,8.689655172413794,1.8397203778708016,60.71428571428571,20.23809523809524,1.8397203778708016,68.0,0.0001143391322796,0.0003386923364272,0.3375899599199754,0.105623180344133,0.3128741754321445,-7.990418424829208,27.69836849942394,96.84326450754378,0.2860123379800597,0.9880287081545808,0.0010825193097495
33,0,Pan_Tompkins,jogging,473.936507936508,79.3434961103171,65.63790567465253,65.75814578477554,0.1384951456059719,0.1674137669954443,70.3125,11.454545454545457,1.2088060289979252,74.60317460317461,48.41269841269841,1.2088060289979252,81.0,0.0001293112756605,0.0012954504360058,0.0998195469826573,0.0496909049242356,0.4978073576397706,-6.648896817276858,46.49803080266836,101.14486758626867,0.4597171553268303,1.367218214059077,0.0026023127543713
34,0,WQRS,jogging,500.68619246861925,520.276330361666,423.46771726192446,423.047870616606,0.845774706056959,1.0391265790583482,109.375,6.638888888888889,1.2286091929880532,10.87866108786611,2.092050209205021,1.2286091929880532,56.0,2.1535666605538157e-05,3.2760685680574824e-05,0.657363121624391,0.2850619049990788,0.4336445042652691,-10.326281368777966,299.1400180795314,440.4737119826466,0.6791325110709823,0.0133740060361961,7.554733279989742e-05
35,1,Elgendi_et_al,sitting,657.3111111111111,50.0365552280903,29.936245104383424,30.016169559104995,0.0455434946988489,0.076123093588832,62.5,11.25,1.6714372511856432,47.22222222222222,6.111111111111111,1.6714372511856432,68.0,0.0523706742694968,0.0184665080191684,2.835981454378678,0.7355852574337025,0.2593759054023357,-3.9917965649536704,21.224637040488368,67.37868925699605,0.3150051934007394,1.010555433276927,0.0711959269714115
36,1,Matched_filter,sitting,654.0879120879121,62.09414494540138,56.685621355933705,56.83662520237575,0.0866636125027715,0.0949324147379376,304.6875,12.133333333333333,1.0954126189339464,49.45054945054945,10.989010989010987,1.0954126189339464,71.0,0.0291582753765352,0.021700830435844,1.3436479061360422,0.5709875304566336,0.4249532394975667,-3.830404750235053,40.18956310035812,77.93625072717734,0.5156722670820438,0.7955383324487451,0.0510663960616032
37,1,Wavelet_transform,sitting,656.9230769230769,51.89901600515604,35.79437901487849,35.892685011343346,0.0544879305847096,0.0790031859563265,195.3125,11.375,1.4499208376707249,53.2967032967033,13.736263736263735,1.4499208376707249,68.0,0.0494811365991579,0.0211083284624086,2.344152294544675,0.6896067563471594,0.2941817210221435,-3.858087602520908,25.379960966513632,68.92847156840409,0.3682072210367634,1.3110318766193436,0.0717526853438314
38,1,Christov,sitting,397.4086378737542,137.06264671725273,150.98397265935216,151.23080856159564,0.3799212152688931,0.3448909602231489,62.5,3.858974358974359,0.9077960018080296,88.37209302325581,81.06312292358804,0.9077960018080296,192.0,0.02264086504853,0.0322649694340991,0.7017166123393925,0.3752363559371972,0.5347405909149407,-3.433773174934032,106.93633025822884,160.99946917519145,0.6642029989668236,0.4521921845161338,0.0603376103895419
39,1,Hamilton,sitting,656.9010989010989,55.37437725378326,51.4514199880288,51.59402366635805,0.0783244541287868,0.0842963687325483,125.0,12.133333333333333,1.0762458502927073,65.93406593406593,34.065934065934066,1.0762458502927073,76.0,0.0497858086541337,0.0244887770040002,2.033005104583268,0.6491495053544015,0.3193053986391571,-3.709540347852204,36.48248400318099,69.4097786527319,0.5256101476091521,1.7972996496036702,0.0766939021650387
40,1,Pan_Tompkins,sitting,656.5494505494505,70.41569760578741,85.50092888255078,85.73601466812238,0.1302277060943347,0.1072511713273969,171.875,16.545454545454547,0.823566463266319,82.41758241758241,62.08791208791209,0.823566463266319,99.0,0.0292618883052403,0.0282442037217978,1.036031625938779,0.4595206156389971,0.4435391778919991,-3.5668670204310264,60.62451736373865,78.83173056200694,0.769036997304696,1.6486586255873816,0.0636791632613686
41,1,WQRS,sitting,435.4725274725275,119.22920406838072,154.90148672054536,155.18553981942745,0.3557089757638444,0.2737927114722581,0.0,1.6646341463414631,0.7697098755642011,57.14285714285714,49.08424908424908,0.7697098755642011,204.0,0.0188327925632031,0.0615564943367342,0.3059432276987956,0.2095965360317098,0.6850831038432396,-2.78779991872959,109.73274754841214,127.76754043564154,0.8588468336657556,1.049178830812936,0.0898525945121245
42,1,Elgendi_et_al,maths,511.587982832618,57.18302611487851,42.340980393581525,42.4277122032336,0.0827638291250377,0.1117755460131433,171.875,11.095238095238097,1.3505361846450512,6.866952789699571,0.8583690987124464,1.3505361846450512,80.0,0.0041344985214196,0.0069864553277381,0.5917877274623949,0.3206026838069722,0.5417528430028905,-4.963781957547355,30.000923009137715,74.68150116268968,0.4017182641224939,0.5606203083614284,0.0128960196849411
43,1,Matched_filter,maths,508.44255319148937,53.172271807586434,21.701943668122425,21.73291460937281,0.0426831773459941,0.1045787207892505,273.4375,12.36842105263158,2.450115649580741,6.382978723404255,0.851063829787234,2.450115649580741,84.0,0.0005146179448901,0.0003323236427347,1.5485444871007512,0.5906173883710403,0.3814016279744203,-8.009401236369316,15.367491295235697,72.68469502747166,0.2114267837187382,0.5417758698070915,0.000871322035251
44,1,Wavelet_transform,maths,510.2564102564103,60.64802468874331,42.38713870853983,42.4475962953908,0.0830702718408569,0.1188579378322105,218.75,14.625,1.4308119523180842,59.40170940170941,23.504273504273502,1.4308119523180842,80.0,0.0016775706916804,0.0016936672541012,0.9904960302079234,0.4415582286252072,0.4457950513264713,-6.38085912819679,30.014983185539805,77.23825550249002,0.3886025518089566,1.2942892159497736,0.0037992060456071
45,1,Christov,maths,259.1062906724512,52.694356429050806,60.97383615660223,61.04014521165929,0.2353236426578396,0.2033696530188234,46.875,4.475728155339806,0.8642125828152454,66.16052060737528,25.379609544468547,0.8642125828152454,36.0,0.0018675190921516,0.0034840168328264,0.5360247041735985,0.2864705302902556,0.5344353125140263,-5.659569388537871,43.16190060377585,60.791775853045,0.70999571896227,0.3442616150744072,0.0065190618045752
46,1,Hamilton,maths,507.6936170212766,59.45083224657132,50.36414407638642,50.46621861071991,0.0992018461289335,0.1170998221237826,296.875,13.055555555555555,1.180419787466323,63.82978723404256,22.97872340425532,1.180419787466323,84.0,0.0014939381526418,0.0017045278720521,0.8764527568816746,0.3887595132429874,0.4435601465002544,-6.37446711448,35.68500540048279,75.40919078470186,0.4732182513715841,1.310671007557827,0.0038428336844532
47,1,Pan_Tompkins,maths,508.20425531914896,62.32387819913559,62.56347204390142,62.697058113370126,0.1231069425119472,0.1226354906453835,265.625,14.6875,0.9961703876569108,64.68085106382979,37.87234042553192,0.9961703876569108,84.0,0.0005691805900667,0.00105538785824,0.5393093976047104,0.261008939268271,0.4839688320424538,-6.853846941474186,44.333514952411065,76.33974344073754,0.5807396377592902,1.3891474301022972,0.0021806938553999
48,1,WQRS,maths,494.4132231404959,80.03066522458907,93.72405865157826,93.91863698672368,0.1895662459354267,0.1618699935172385,0.0,9.307692307692308,0.8538967088707207,28.512396694214875,21.074380165289256,0.8538967088707207,91.0,0.0196250209522258,0.0346362637119888,0.5666032894140631,0.2913751566921689,0.5142489677274665,-3.3628540616136706,66.41050509311002,91.84852223821784,0.7230438059838141,0.6674479372523641,0.0673531030408306
49,1,Elgendi_et_al,walking,577.1400966183575,35.25461735221096,12.485331198876183,12.495007764647374,0.0216331030750273,0.0610850252109993,54.6875,7.392857142857143,2.823682991716251,8.212560386473431,0.4830917874396135,2.823682991716251,52.0,0.0130727007981215,0.0024222948382435,5.3968247761286445,0.8302496425354157,0.1538403926337935,-6.0230399078812855,8.835304721360723,48.50604079256152,0.1821485443255478,1.2250603659460324,0.0157455060844111
50,1,Matched_filter,walking,576.56038647343,36.65100398425392,24.870928949199232,24.930026630554213,0.0431367286631048,0.0635683700165948,93.75,8.625,1.4736483731313932,8.695652173913043,0.966183574879227,1.4736483731313932,48.0,0.0129197812282631,0.0025403021975861,5.085922942766388,0.8208497201366474,0.1613964130746665,-5.975472229601101,17.6281908856261,48.377652414493824,0.3643870672886297,1.1887053321951475,0.0157395207811149
51,1,Wavelet_transform,walking,576.0386473429952,43.44037822461217,44.91199593249866,45.01249964531191,0.0779669838814762,0.0754122634392378,273.4375,10.35,0.9672333042134602,40.57971014492754,14.492753623188406,0.9672333042134602,54.0,0.0111496182936762,0.0044730571691052,2.4926169892674124,0.6660076116194832,0.267192117556426,-5.4096831736818976,31.828643737357112,50.35660284094154,0.6320649515991456,1.1831292767365669,0.0167409772788699
52,1,Christov,walking,293.0738916256158,94.74357573909802,170.23150540396088,170.43785771327256,0.580848414915858,0.3232753870144367,0.0,2.082051282051282,0.5565572337169354,98.76847290640394,98.76847290640394,0.5565572337169354,164.0,0.0021148563067535,0.0005158101573365,4.100067198509669,0.7873255978216135,0.1920274863074922,-7.569771772317543,120.51776495996292,55.37056284636261,2.1765674532578814,0.1740787498930862,0.0026861266960009
53,1,Hamilton,walking,573.4423076923077,46.36170061093228,42.91954049756054,43.01966330625493,0.0748454376697121,0.0808480643807129,343.75,11.555555555555555,1.0802003020877493,61.53846153846154,24.03846153846154,1.0802003020877493,64.0,0.0142305853336648,0.006503529979929,2.1881325030533945,0.5745138078638403,0.2625589661787594,-5.03541017565654,30.419495648214955,57.21918866781829,0.5316310202301723,1.619488248287602,0.0247697881911265
54,1,Pan_Tompkins,walking,573.8653846153846,58.85592951010713,78.928084431825,79.11938758404841,0.1375376291161455,0.1025605152148242,296.875,10.4,0.745690585724839,75.48076923076923,59.13461538461539,0.745690585724839,76.0,0.0131182810069319,0.0208043978466244,0.630553265883656,0.2866972925268364,0.4546757713245042,-3.872590879690211,55.94585548400737,61.5935956400759,0.9083063734568888,2.0568672196412967,0.0457565569988911
55,1,WQRS,walking,569.047619047619,68.33107987993114,68.95473863964132,69.117397049504,0.1211756913332609,0.1200797219647325,273.4375,8.75,0.9909555344271634,28.57142857142857,6.666666666666667,0.9909555344271634,56.0,0.0314472033502315,0.030142051685731,1.043300027420441,0.4860880145042259,0.4659139286194388,-3.501834016244864,48.87338015166735,83.16599220742464,0.5876606393364736,0.9131510118694875,0.0646944635783816
56,1,Elgendi_et_al,hand_bike,610.6871794871795,48.25960285556541,66.05776915684771,66.22751751881769,0.1081695692585511,0.0790250794131474,289.0625,10.263157894736842,0.7305666460061299,26.15384615384616,7.6923076923076925,0.7305666460061299,48.0,0.0592057621037427,0.0361390916346652,1.6382747718803103,0.5601970110210261,0.3419432567945037,-3.3203801287585826,46.82992673870687,49.70055517347978,0.9422415217545764,1.0736109864626924,0.105687393789969
57,1,Matched_filter,hand_bike,611.0974358974358,37.77750576527117,39.7185977888102,39.81361414878152,0.0649955235542444,0.061819120071732,234.375,9.285714285714286,0.951128888440118,20.0,4.615384615384616,0.951128888440118,44.0,0.0578260459801854,0.0281629121174099,2.05326941117137,0.6246007600876731,0.3041981518301315,-3.56974933977878,28.15247654814809,44.47143895886983,0.6330462248857157,1.5092320473649388,0.0925808126971677
58,1,Wavelet_transform,hand_bike,605.725888324873,56.30552579044517,63.20359070140731,63.35315121371219,0.1043435519591147,0.0929554553894953,359.375,8.565217391304348,0.8908596041077688,56.34517766497462,22.84263959390863,0.8908596041077688,56.0,0.0645141882127252,0.0578698594576704,1.1148150145399074,0.4743781861350268,0.4255218847503648,-2.849558591986337,44.79744283275264,63.337457245449976,0.7072819904839296,1.5661619289522786,0.1359973752974424
59,1,Christov,hand_bike,353.10059171597635,126.67515617723616,139.36898913865724,139.57096293666723,0.394700525596291,0.358750903139607,62.5,5.633333333333334,0.9089192435141216,89.94082840236686,81.65680473372781,0.9089192435141216,128.0,0.0072354372981281,0.0063738776788545,1.1351704037452517,0.4761744689835491,0.4194739991568785,-5.055547253812088,98.69157434925366,148.7326926937589,0.663549973861227,0.5850759683186907,0.0151949291056555
60,1,Hamilton,hand_bike,611.4051282051282,69.72978016319276,96.61444258217256,96.85673698060998,0.1580203340227106,0.1140484057892923,312.5,9.285714285714286,0.7217324687650726,69.23076923076923,31.794871794871792,0.7217324687650726,56.0,0.0429821445377713,0.0286188787675224,1.5018807999755968,0.521953393671156,0.3475331688637586,-3.553688682157853,68.48805552259117,68.86628217244872,0.9945078108193728,1.453188595949921,0.0823486254882963
61,1,Pan_Tompkins,hand_bike,605.725888324873,61.88621875081058,74.91709703780191,75.09605918890698,0.1236815174682134,0.1021686870969905,398.4375,13.133333333333333,0.8260626905976326,60.40609137055838,42.13197969543147,0.8260626905976326,60.0,0.037798877880337,0.0375002641209324,1.0079629774990826,0.4359175564739155,0.4324737775146233,-3.2834073028057102,53.10093269286247,66.76533566976026,0.7953368639605783,1.3037077701106163,0.0867110702906477
62,1,WQRS,hand_bike,522.1929824561404,120.16742191519374,115.3956610549477,115.65045152752718,0.2209827878425002,0.2301207138977336,0.0,3.5625,1.0413513022640764,56.57894736842105,40.78947368421053,1.0413513022640764,264.0,0.0376944834651147,0.0456381105527284,0.8259431209704461,0.4019831396945355,0.4866959109995654,-3.087012153777552,81.77721852240059,149.08434938075632,0.5485298682395183,1.0204072308207182,0.0937713046715306
63,1,Elgendi_et_al,jogging,429.49640287769785,102.96263905497771,139.66292583211035,139.9156729687602,0.3251783365270241,0.2397287575986918,156.25,8.176470588235293,0.7372224120433345,35.97122302158273,22.66187050359712,0.7372224120433345,48.0,0.0469156024274542,0.0947629811460218,0.4950836482778143,0.2692882001294552,0.5439246500388257,-2.356376440224167,98.93532115048964,107.16487077184712,0.92320664820398,0.4007860529271734,0.1742207880066799
